Amount,No. coins used,Time taken
841,35,0.32836
842,36,0.34374
843,37,0.32482
844,38,0.44476
845,34,0.43504
846,35,0.34978
847,36,0.29002
848,37,0.35632
849,38,0.28326
850,34,0.4494
851,35,0.45402
852,36,0.45526
853,37,0.45756
854,38,0.45458
855,35,0.46444
856,36,0.37662
857,37,0.3247
858,38,0.34504
859,39,0.34466
860,35,0.33438
861,36,0.40038
862,37,0.436
863,38,0.4385
864,39,0.41764
865,35,0.4446
866,36,0.34574
867,37,0.4888
868,38,0.3971
869,39,0.47216
870,35,0.36558
871,36,0.3931
872,37,0.60086
873,38,0.48234
874,39,0.52204
875,35,0.36486
876,36,0.38158
877,37,0.29292
878,38,0.63018
879,39,0.38164
880,36,0.57206
881,37,0.42252
882,38,0.32674
883,39,0.31494
884,40,0.30314
885,36,0.32876
886,37,0.3532
887,38,0.31262
888,39,0.30198
889,40,0.2893
890,36,0.28788
891,37,0.2887
892,38,0.28596
893,39,0.3133
894,40,0.29276
895,36,0.29116
896,37,0.4802
897,38,0.28818
898,39,0.28944
899,40,0.27644
900,36,0.28482
901,37,0.30466
902,38,0.2945
903,39,0.29072
904,40,0.30726
905,37,0.29424
906,38,0.30622
907,39,0.30214
908,40,0.3042
909,41,0.32534
910,37,0.50138
911,38,0.4177
912,39,0.30566
913,40,0.3052
914,41,0.30548
915,37,0.3214
916,38,0.36126
917,39,0.31262
918,40,0.3125
919,41,0.30094
920,37,0.2991
921,38,0.30068
922,39,0.2979
923,40,0.29772
924,41,0.29604
925,37,0.33334
926,38,0.28734
927,39,0.28806
928,40,0.28786
929,41,0.28152
930,38,0.27646
931,39,0.27758
932,40,0.28164
933,41,0.28084
934,42,0.28558
935,38,0.2786
936,39,0.54716
937,40,0.32608
938,41,0.29816
939,42,0.28156
940,38,0.28576
941,39,0.2912
942,40,0.27908
943,41,0.28094
944,42,0.27828
945,38,0.34368
946,39,0.28736
947,40,0.28238
948,41,0.28654
949,42,0.29024
950,38,0.29936
951,39,0.2914
952,40,0.2923
953,41,0.29392
954,42,0.29554
955,39,0.29194
956,40,0.29182
957,41,0.2941
958,42,0.30278
959,43,0.2898
960,39,0.29274
961,40,0.28544
962,41,0.28754
963,42,0.287
964,43,0.28856
965,39,0.28754
966,40,0.37508
967,41,0.29318
968,42,0.28824
969,43,0.28706
970,39,0.28736
971,40,0.29228
972,41,0.29372
973,42,0.29504
974,43,0.29704
975,39,0.29718
976,40,0.29644
977,41,0.32978
978,42,0.31446
979,43,0.29928
980,40,0.30548
981,41,0.30136
982,42,0.30398
983,43,0.30084
984,44,0.29742
985,40,0.30152
986,41,0.3004
987,42,0.3152
988,43,0.3026
989,44,0.29416
990,40,0.2988
991,41,0.29394
992,42,0.29788
993,43,0.29682
994,44,0.29904
995,40,0.2967
996,41,0.29636
997,42,0.29786
998,43,0.29778
999,44,0.29892
1000,40,0.2934
