Amount,No. coins used,Time taken
695,20,0.24418
696,21,0.2537
697,22,0.24548
698,23,0.25186
699,24,0.24596
700,7,0.25942
701,8,0.24566
702,9,0.29936
703,10,0.28884
704,11,0.26726
705,12,0.25648
706,13,0.26852
707,14,0.25914
708,15,0.26924
709,16,0.26232
710,8,0.30078
711,9,0.3182
712,10,0.29328
713,11,0.27894
714,12,0.28746
715,13,0.27292
716,14,0.28514
717,15,0.27372
718,16,0.27326
719,17,0.26442
720,9,0.33156
721,10,0.25834
722,11,0.26738
723,12,0.25372
724,13,0.319
725,14,0.27006
726,15,0.27342
727,16,0.2631
728,17,0.27758
729,18,0.32684
730,10,0.27886
731,11,0.26958
732,12,0.27966
733,13,0.26878
734,14,0.28278
735,15,0.26948
736,16,0.29252
737,17,0.32808
738,18,0.27758
739,19,0.27826
740,11,0.2853
741,12,0.27692
742,13,0.28864
743,14,0.27612
744,15,0.29374
745,16,0.2751
746,17,0.46966
747,18,0.25732
748,19,0.26522
749,20,0.25442
750,12,0.26864
751,13,0.27762
752,14,0.29
753,15,0.27656
754,16,0.29282
755,17,0.27718
756,18,0.28836
757,19,0.2796
758,20,0.2896
759,21,0.28038
760,13,0.29018
761,14,0.28136
762,15,0.32134
763,16,0.28366
764,17,0.2937
765,18,0.28128
766,19,0.29392
767,20,0.28262
768,21,0.297
769,22,0.2838
770,14,0.29652
771,15,0.29554
772,16,0.30402
773,17,0.28942
774,18,0.30348
775,19,0.2902
776,20,0.30534
777,21,0.2897
778,22,0.3311
779,23,0.30398
780,15,0.30448
781,16,0.28776
782,17,0.303
783,18,0.30072
784,19,0.30484
785,20,0.2891
786,21,0.33338
787,22,0.31214
788,23,0.34072
789,24,0.32346
790,16,0.32338
791,17,0.31308
792,18,0.32996
793,19,0.62508
794,20,0.47806
795,21,0.35058
796,22,0.39912
797,23,0.42952
798,24,5.86792
799,25,4.80166
800,8,0.43062
801,9,0.90506
802,10,0.32372
803,11,0.67548
804,12,0.37064
805,13,0.32106
806,14,0.3383
807,15,0.31174
808,16,0.31688
809,17,0.30236
810,9,0.32474
811,10,0.30228
812,11,0.32558
813,12,0.30286
814,13,0.4037
815,14,0.30108
816,15,0.31588
817,16,0.29796
818,17,0.31358
819,18,0.30664
820,10,0.322
821,11,0.33748
822,12,0.31958
823,13,0.30472
824,14,0.31598
825,15,0.30314
826,16,0.3163
827,17,0.30956
828,18,0.32638
829,19,0.33804
830,11,0.38644
831,12,0.30908
832,13,0.3344
833,14,0.3203
834,15,0.33678
835,16,0.323
836,17,0.4123
837,18,0.3715
838,19,0.46664
839,20,0.32202
840,12,0.32518
841,13,0.31024
842,14,0.31958
843,15,0.33966
844,16,0.3073
845,17,0.29316
846,18,0.31192
847,19,0.29706
848,20,0.35338
849,21,0.34104
850,13,0.38454
851,14,0.31258
852,15,0.32582
853,16,0.32002
854,17,0.33544
855,18,0.32458
856,19,0.33676
857,20,0.36352
858,21,0.34356
859,22,0.3437
860,14,0.34146
861,15,0.32254
862,16,0.34758
863,17,0.33526
864,18,0.38292
865,19,0.58526
866,20,0.34654
867,21,0.32288
868,22,0.34152
869,23,0.32372
870,15,0.33632
871,16,0.39718
872,17,0.34476
873,18,0.33112
874,19,0.35238
875,20,0.32858
876,21,0.34324
877,22,0.3374
878,23,0.38158
879,24,0.32588
880,16,0.34992
881,17,0.3305
882,18,0.34364
883,19,0.32694
884,20,0.34358
885,21,0.37058
886,22,0.35572
887,23,0.33494
888,24,0.35222
889,25,0.33578
890,17,0.35286
891,18,0.33442
892,19,0.3924
893,20,0.3703
894,21,0.38304
895,22,0.37006
896,23,0.3903
897,24,0.36426
898,25,0.36726
899,26,0.3659
900,9,0.36822
901,10,0.3512
902,11,0.36304
903,12,0.36042
904,13,0.35022
905,14,0.38162
906,15,0.34718
907,16,0.32018
908,17,0.33572
909,18,0.32112
910,10,0.3352
911,11,0.32066
912,12,0.36744
913,13,0.3765
914,14,0.38542
915,15,0.34794
916,16,0.87574
917,17,0.36594
918,18,0.46362
919,19,0.32642
920,11,0.36436
921,12,0.35014
922,13,0.3564
923,14,0.32714
924,15,0.41406
925,16,0.39372
926,17,0.45292
927,18,0.37052
928,19,0.43976
929,20,0.35642
930,12,0.45588
931,13,0.34748
932,14,0.3519
933,15,0.36624
934,16,0.36342
935,17,0.33634
936,18,0.3759
937,19,0.37908
938,20,0.35246
939,21,0.3749
940,13,0.36796
941,14,0.35738
942,15,0.37644
943,16,0.34676
944,17,0.34876
945,18,0.3813
946,19,0.3739
947,20,0.37124
948,21,0.39864
949,22,0.37654
950,14,0.4241
951,15,0.3487
952,16,0.36888
953,17,0.47566
954,18,0.29368
955,19,0.1753
956,20,0.17506
957,21,0.17412
958,22,0.4355
959,23,0.35484
960,15,0.36612
961,16,0.37124
962,17,0.39114
963,18,0.35274
964,19,0.44264
965,20,0.59218
966,21,0.76738
967,22,0.61478
968,23,0.70334
969,24,1.84652
970,16,0.77556
971,17,0.7944
972,18,0.66104
973,19,0.54298
974,20,0.39902
975,21,0.35156
976,22,0.44072
977,23,0.52242
978,24,0.6521
979,25,0.75648
980,17,0.66834
981,18,0.57874
982,19,0.50672
983,20,0.41774
984,21,0.38732
985,22,0.34902
986,23,0.37882
987,24,0.40304
988,25,0.45308
989,26,0.42442
990,18,0.43944
991,19,0.37248
992,20,0.37922
993,21,0.38192
994,22,0.43944
995,23,0.35308
996,24,0.37504
997,25,0.3797
998,26,0.38974
999,27,0.37374
1000,10,0.45066
