Amount,No. coins used,Time taken
195,15,0.00052
196,16,0.00054
197,17,0.00058
198,18,0.00058
199,19,0.0006
200,2,0.00024
201,3,0.00026
202,4,0.00028
203,5,0.0003
204,6,0.0003
205,7,0.00032
206,8,0.00036
207,9,0.00038
208,10,0.00044
209,11,0.00044
210,3,0.00028
211,4,0.00028
212,5,0.00032
213,6,0.00032
214,7,0.00036
215,8,0.00036
216,9,0.00068
217,10,0.00038
218,11,0.00042
219,12,0.00044
220,4,0.00026
221,5,0.0003
222,6,0.0003
223,7,0.00032
224,8,0.00034
225,9,0.00038
226,10,0.0004
227,11,0.00046
228,12,0.00048
229,13,0.00046
230,5,0.00028
231,6,0.0003
232,7,0.00032
233,8,0.00036
234,9,0.00036
235,10,0.0004
236,11,0.0004
237,12,0.00044
238,13,0.00048
239,14,0.00048
240,6,0.00032
241,7,0.00032
242,8,0.00036
243,9,0.00036
244,10,0.00038
245,11,0.00042
246,12,0.00044
247,13,0.00046
248,14,0.0005
249,15,0.00052
250,7,0.00032
251,8,0.00036
252,9,0.00036
253,10,0.0004
254,11,0.00042
255,12,0.00044
256,13,0.00046
257,14,0.00054
258,15,0.00052
259,16,0.0005
260,8,0.00038
261,9,0.00038
262,10,0.00042
263,11,0.00044
264,12,0.00048
265,13,0.00048
266,14,0.00048
267,15,0.0005
268,16,0.00058
269,17,0.00056
270,9,0.0004
271,10,0.0004
272,11,0.00044
273,12,0.00044
274,13,0.00048
275,14,0.00052
276,15,0.00056
277,16,0.00062
278,17,0.0006
279,18,0.00062
280,10,0.0004
281,11,0.0004
282,12,0.00048
283,13,0.00046
284,14,0.0005
285,15,0.00052
286,16,0.00054
287,17,0.00056
288,18,0.00058
289,19,0.00062
290,11,0.00042
291,12,0.00046
292,13,0.00046
293,14,0.00048
294,15,0.00054
295,16,0.00056
296,17,0.00056
297,18,0.00056
298,19,0.0006
299,20,0.00062
300,3,0.00024
301,4,0.00026
302,5,0.0003
303,6,0.0003
304,7,0.00032
305,8,0.00034
306,9,0.00036
307,10,0.0004
308,11,0.0004
309,12,0.00046
310,4,0.00026
311,5,0.0003
312,6,0.0003
313,7,0.00032
314,8,0.00034
315,9,0.00038
316,10,0.00038
317,11,0.00042
318,12,0.00044
319,13,0.00046
320,5,0.00028
321,6,0.00032
322,7,0.00032
323,8,0.00036
324,9,0.00038
325,10,0.0004
326,11,0.0004
327,12,0.00046
328,13,0.00044
329,14,0.00048
330,6,0.0003
331,7,0.0003
332,8,0.00036
333,9,0.0004
334,10,0.00046
335,11,0.00042
336,12,0.00044
337,13,0.00048
338,14,0.0005
339,15,0.00052
340,7,0.00032
341,8,0.00036
342,9,0.00036
343,10,0.0004
344,11,0.00042
345,12,0.00044
346,13,0.00046
347,14,0.0005
348,15,0.00054
349,16,0.00052
350,8,0.00034
351,9,0.0004
352,10,0.00042
353,11,0.00046
354,12,0.00046
355,13,0.00046
356,14,0.00048
357,15,0.0006
358,16,0.00056
359,17,0.00058
360,9,0.00038
361,10,0.0004
362,11,0.00044
363,12,0.0006
364,13,0.00056
365,14,0.00056
366,15,0.00056
367,16,0.00062
368,17,0.00064
369,18,0.0006
370,10,0.00044
371,11,0.00044
372,12,0.00046
373,13,0.0005
374,14,0.00052
375,15,0.00054
376,16,0.00056
377,17,0.00062
378,18,0.00058
379,19,0.0006
380,11,0.00044
381,12,0.00048
382,13,0.0005
383,14,0.00052
384,15,0.00052
385,16,0.00058
386,17,0.00058
387,18,0.00062
388,19,0.00064
389,20,0.00066
390,12,0.00048
391,13,0.0005
392,14,0.00052
393,15,0.00054
394,16,0.00054
395,17,0.0006
396,18,0.00064
397,19,0.00064
398,20,0.00064
399,21,0.00066
400,4,0.00034
401,5,0.00032
402,6,0.00038
403,7,0.00036
404,8,0.00042
405,9,0.00038
406,10,0.00044
407,11,0.00046
408,12,0.00052
409,13,0.0005
410,5,0.00032
411,6,0.00034
412,7,0.00032
413,8,0.00036
414,9,0.0004
415,10,0.00042
