Amount,No. coins used,Time taken
799,25,0.45844
800,8,0.26616
801,9,0.23476
802,10,0.2452
803,11,0.23512
804,12,0.23526
805,13,0.23918
806,14,0.24586
807,15,0.28254
808,16,0.25168
809,17,0.24746
810,9,0.26602
811,10,0.25306
812,11,0.2438
813,12,0.25216
814,13,0.2644
815,14,0.24674
816,15,0.2473
817,16,0.24978
818,17,0.26498
819,18,0.26196
820,10,0.27566
821,11,0.38338
822,12,0.31902
823,13,0.25564
824,14,0.26076
825,15,0.2577
826,16,0.27062
827,17,0.25798
828,18,0.26608
829,19,0.27024
830,11,0.26466
831,12,0.26162
832,13,0.26342
833,14,0.26422
834,15,0.27388
835,16,0.26184
836,17,0.2695
837,18,0.26762
838,19,0.2744
839,20,0.26524
840,12,0.2631
841,13,0.25934
842,14,0.26948
843,15,0.26586
844,16,0.25998
845,17,0.25526
846,18,0.27934
847,19,0.25966
848,20,0.26778
849,21,0.27272
850,13,0.274
851,14,0.26018
852,15,0.2614
853,16,0.26642
854,17,0.34226
855,18,0.27716
856,19,0.26468
857,20,0.26874
858,21,0.28124
859,22,0.2921
860,14,0.27038
861,15,0.28418
862,16,0.27914
863,17,0.28084
864,18,0.54494
865,19,0.27688
866,20,0.28532
867,21,0.26884
868,22,0.2746
869,23,0.27736
870,15,0.29386
871,16,0.2768
872,17,0.31768
873,18,0.27928
874,19,0.27188
875,20,0.2708
876,21,0.27478
877,22,0.2721
878,23,0.28768
879,24,0.27446
880,16,0.27552
881,17,0.27476
882,18,0.30568
883,19,0.27676
884,20,0.2734
885,21,0.28212
886,22,0.28278
887,23,0.26966
888,24,0.2832
889,25,0.26916
890,17,0.29684
891,18,0.28516
892,19,0.28096
893,20,0.28128
894,21,0.28696
895,22,0.28326
896,23,0.28388
897,24,0.28276
898,25,0.2863
899,26,0.2709
900,9,0.26504
901,10,0.27542
902,11,0.27262
903,12,0.2766
904,13,0.29038
905,14,0.2729
906,15,0.28308
907,16,0.26808
908,17,0.31072
909,18,0.2751
910,10,0.34456
911,11,0.3894
912,12,0.46192
913,13,0.57162
914,14,0.45116
915,15,0.3017
916,16,0.41868
917,17,0.36296
918,18,0.33628
919,19,0.2795
920,11,0.27526
921,12,0.2857
922,13,0.30326
923,14,0.27102
924,15,0.299
925,16,0.36144
926,17,0.45776
927,18,0.56826
928,19,0.41442
929,20,0.3029
930,12,0.41956
931,13,0.34274
932,14,0.2997
933,15,0.29148
934,16,0.30704
935,17,0.29322
936,18,0.31938
937,19,0.28048
938,20,0.2787
939,21,0.26954
940,13,0.31078
941,14,0.3663
942,15,0.45536
943,16,0.38206
944,17,0.3329
945,18,0.35688
946,19,0.46894
947,20,0.39598
948,21,0.33256
949,22,0.3028
950,14,0.30884
951,15,0.31688
952,16,0.30156
953,17,0.5911
954,18,0.35462
955,19,0.4325
956,20,0.5009
957,21,0.41604
958,22,0.30742
959,23,0.30526
960,15,0.30382
961,16,0.30418
962,17,0.30608
963,18,0.30312
964,19,0.2988
965,20,0.32132
966,21,0.31824
967,22,0.282
968,23,0.31232
969,24,0.30702
970,16,0.31904
971,17,0.30118
972,18,0.30346
973,19,0.353
974,20,0.31418
975,21,0.29372
976,22,0.28236
977,23,0.30714
978,24,0.30428
979,25,0.2961
980,17,0.30754
981,18,0.32126
982,19,0.3214
983,20,0.30916
984,21,0.30046
985,22,0.42914
986,23,0.33668
987,24,0.3154
988,25,0.31112
989,26,0.71278
990,18,0.3134
991,19,0.30288
992,20,0.30672
993,21,0.31016
994,22,0.3036
995,23,0.3069
996,24,0.37202
997,25,0.29176
998,26,0.30168
999,27,0.29686
1000,10,0.29672
